CourseTitle,Section,CrsPBADiv,N.Ret,CrsLvlNum,N.NOCRED,NComb,PCT.C_MINUS_OR_BELOW,PCT.WDRAW,PCT.DF,CrsPBADept,Workload.Raw,Hours,Instructors.title,RAP,N.ENROLL,PCT.GRADE,Subject_Label,CrsPBAColl,Level,Instructors.name,Workload.Hrs_Wk,NIntrFCQ,N.PASS,AvgInstructor,PCT.F,PCT.D,PCT.B,PCT.C,Instruction_Mode,PCT.A,N.GRADE,N.EOT,Instructors.group,PCT.INCOMP,Course,AvgCourse,N.INCOMP,YearTerm,Activity_Type,Honors,AVG_GRD,Subject
Principles of Climate,001,NS,35,3XXX,0,3,0.28,0.02,0.14,GEOG,2.23,3,ASSOCIATE PROFESSOR,0,44,1,Geography,AS,Upper,"BLANKEN, PETER DAVID",4-6,1,0,5.31,0.02,0.12,0.28,0.26,P  - In Person,0.33,43,43,1 TTT,0,3601,4.94,0,20141,LEC - Lecture,0,2.71,GEOG
"Place, Power, and Contemporary Culture",001,NS,33,3XXX,1,1,0.08,0.05,0.06,GEOG,2.58,3,ASST PROFESSOR,0,39,0.97,Geography,AS,Upper,"JAN, NAJEEB A",7-9,1,0,5.15,0.06,0,0.56,0.17,P  - In Person,0.22,36,37,1 TTT,0,3742,4.82,0,20141,LEC - Lecture,0,2.89,GEOG
"Place, Power, and Contemporary Culture",002,NS,36,3XXX,0,1,0.05,0,0.02,GEOG,2.65,3,ASST PROFESSOR,0,43,0.98,Geography,AS,Upper,"JAN, NAJEEB A",7-9,1,0,5.44,0.02,0,0.6,0.12,P  - In Person,0.26,42,43,1 TTT,0,3742,4.8,0,20141,LEC - Lecture,0,3.08,GEOG
"Place, Power, and Contemporary Culture",880,NS,10,3XXX,0,1,0,0.09,0,GEOG,2.30,3,INSTRUCTOR,0,11,1,Geography,AS,Upper,"HICKCOX, ABBY LYNN",4-6,1,0,6,0,0,0.2,0,P  - In Person,0.8,10,10,2 Other reg,0,3742,5.8,0,20141,LEC - Lecture,1,3.77,GEOG
"Place, Power, and Contemporary Culture",888,NS,,3XXX,0,1,0,0,0,GEOG,,3,INSTRUCTOR,0,16,1,Geography,AS,Upper,"HICKCOX, ABBY LYNN",,,0,,0,0,0.25,0,P  - In Person,0.75,16,16,2 Other reg,0,3742,,0,20141,LEC - Lecture,1,3.75,GEOG
Geography of Africa,001,NS,53,3XXX,0,1,0.17,0.06,0.14,GEOG,2.40,3,ASST PROFESSOR,0,70,1,Geography,AS,Upper,"GOLDMAN, MARA JILL",4-6,2,0,3.06,0.05,0.09,0.41,0.21,P  - In Person,0.24,66,66,1 TTT,0,3862,3.63,0,20141,LEC - Lecture,0,2.67,GEOG
Introduction to Quantitative Methods in Human Geography,010,NS,8,4XXX,0,2,0.09,0,0.09,GEOG,4.13,4,ASST PROFESSOR,0,12,1,Geography,AS,Upper,"SPIELMAN, SETH EDWARD",10-12,1,0,5.25,0.09,0,0.55,0,P  - In Person,0.36,11,11,1 TTT,0,4023,5.13,0,20141,LEC - Lecture,0,3.17,GEOG
Remote Sensing of the Environment,010,NS,18,4XXX,0,3,0,0.04,0,GEOG,2.38,4,RESEARCH ASSOCIATE,0,27,1,Geography,AS,Upper,"HUSSEIN, KHALID A",4-6,1,0,4.67,0,0,0.42,0,P  - In Person,0.58,26,26,3 Supp,0,4093,4.5,0,20141,LEC - Lecture,0,3.48,GEOG
Introduction to Geographic Information Science,010,NS,28,4XXX,0,2,0,0,0,GEOG,2.50,4,PROFESSOR,0,32,1,Geography,AS,Upper,"BUTTENFIELD, BARBARA P",7-9,1,0,5.55,0,0,0.41,0.19,P  - In Person,0.41,32,32,1 TTT,0,4103,4.75,0,20141,LEC - Lecture,0,3.19,GEOG
Fluvial Geomorphology,010,NS,7,4XXX,0,2,0,0,0,GEOG,2.14,4,PROFESSOR,0,14,1,Geography,AS,Upper,"PITLICK, JOHN",4-6,1,0,5.29,0,0,0.57,0.07,P  - In Person,0.36,14,14,1 TTT,0,4251,5.14,0,20141,LEC - Lecture,0,3.26,GEOG
GIS Programming for Spatial Analysis,010,NS,24,4XXX,0,2,0.04,0,0,GEOG,4.04,4,ASST PROFESSOR,0,27,1,Geography,AS,Upper,"LEYK, STEFAN",10-12,1,0,5.63,0,0,0.33,0.11,P  - In Person,0.56,27,27,1 TTT,0,4303,5.33,0,20141,LEC - Lecture,0,3.41,GEOG
Snow Hydrology,010,NS,25,4XXX,0,2,0.03,0.03,0.03,GEOG,2.92,4,ASST PROFESSOR,0,30,1,Geography,AS,Upper,"MOLOTCH, NOAH PAUL",7-9,1,0,5.32,0,0.03,0.38,0.07,P  - In Person,0.52,29,29,1 TTT,0,4321,5.08,0,20141,LEC - Lecture,0,3.3,GEOG
Water Resources and Water Management of Western United States,001,NS,32,4XXX,0,2,0,0.06,0,GEOG,1.83,3,LECTURER,0,49,1,Geography,AS,Upper,"LANDER, PAUL W",4-6,2,0,5.06,0,0,0.7,0.17,P  - In Person,0.13,46,46,3 Supp,0,4501,4.91,0,20141,LEC - Lecture,0,2.97,GEOG
Population Geography,002,NS,19,4XXX,0,1,0,0.03,0,GEOG,2.19,3,ASST PROFESSOR,0,30,0.97,Geography,AS,Upper,"ROOT, ELISABETH DOWLING",4-6,2,0,5.58,0,0,0.71,0,P  - In Person,0.29,28,29,1 TTT,0.03,4732,5.26,1,20141,LEC - Lecture,0,3.22,GEOG
Environments and Peoples,002,NS,34,4XXX,0,1,0.06,0.02,0.04,GEOG,2.28,3,ASSOCIATE PROFESSOR,0,49,1,Geography,AS,Upper,"DUNN, ELIZABETH",4-6,2,0,5.56,0.02,0.02,0.46,0.08,P  - In Person,0.42,48,48,1 TTT,0,4742,5.26,0,20141,LEC - Lecture,0,3.16,GEOG
Health and Medical Geography,001,NS,28,4XXX,0,2,0.13,0.09,0.08,GEOG,2.65,3,ASST PROFESSOR,0,45,0.95,Geography,AS,Upper,"ROOT, ELISABETH DOWLING",7-9,1,0,5.14,0.05,0.03,0.36,0.15,P  - In Person,0.41,39,41,1 TTT,0.02,4852,4.82,1,20141,LEC - Lecture,0,2.99,GEOG
Special Topics: Geography,002,NS,9,5XXX,0,1,0,0,0,GEOG,2.22,3,ASST PROFESSOR,0,10,1,Geography,AS,Masters,"BARNARD, HOLLY RENE",4-6,1,0,5.22,0,0,0,0,P  - In Person,1,10,10,1 TTT,0,5100,5,0,20141,LEC - Lecture,0,4,GEOG
Development Geography,001,NS,9,5XXX,0,1,0,0,0,GEOG,4.71,3,ASST PROFESSOR,0,12,0.92,Geography,AS,Masters,"BRYAN, JOSEPH HENRY",13-15,1,0,5.44,0,0,0.09,0,P  - In Person,0.91,11,12,1 TTT,0.08,5632,5.44,1,20141,LEC - Lecture,0,3.91,GEOG
Introduction to Geology,001,NS,59,1XXX,0,1,0.26,0.05,0.2,GEOL,1.73,3,ASST PROFESSOR,0,166,0.99,Geological Sciences,AS,Lower,"MAHAN, KEVIN H",4-6,1,0,4.41,0.07,0.13,0.39,0.27,P  - In Person,0.13,157,158,1 TTT,0.01,1010,4.08,1,20141,LEC - Lecture,0,2.43,GEOL
Introduction to Geology,003,NS,101,1XXX,0,1,0.08,0.02,0.08,GEOL,1.69,3,LECTURER,0,168,1,Geological Sciences,AS,Lower,"STEPHENS, PAMELA ANNE",4-6,1,0,5.01,0.02,0.05,0.39,0.32,P  - In Person,0.21,165,165,3 Supp,0,1010,4.34,0,20141,LEC - Lecture,0,2.71,GEOL
Introduction to Geology,004,NS,64,1XXX,0,1,0.19,0.06,0.11,GEOL,1.90,3,PROFESSOR,0,169,0.99,Geological Sciences,AS,Lower,"SMYTH, JOSEPH R",4-6,1,0,4.37,0.01,0.1,0.35,0.33,P  - In Person,0.22,158,159,1 TTT,0.01,1010,4.25,1,20141,LEC - Lecture,0,2.63,GEOL
Introduction to Earth History,001,NS,47,1XXX,0,1,0.14,0.02,0.08,GEOL,2.05,3,INSTRUCTOR,0,89,0.99,Geological Sciences,AS,Lower,"STEMPIEN, JENNIFER A",4-6,1,0,5.51,0,0.08,0.34,0.22,P  - In Person,0.36,86,87,2 Other reg,0.01,1020,4.77,1,20141,LEC - Lecture,0,2.93,GEOL
Introduction to Earth History,002,NS,60,1XXX,0,1,0.13,0.03,0.09,GEOL,2.37,3,INSTRUCTOR,0,160,1,Geological Sciences,AS,Lower,"STEMPIEN, JENNIFER A",4-6,1,0,5.22,0.01,0.08,0.43,0.24,P  - In Person,0.24,155,155,2 Other reg,0,1020,4.83,0,20141,LEC - Lecture,0,2.78,GEOL
Introduction to Earth History,003,NS,33,1XXX,0,1,0.33,0.01,0.28,GEOL,2.34,3,ASSOCIATE PROFESSOR,0,73,1,Geological Sciences,AS,Lower,"JONES, CRAIG H",4-6,1,0,3.91,0.04,0.24,0.26,0.28,P  - In Person,0.18,72,72,1 TTT,0,1020,3.88,0,20141,LEC - Lecture,0,2.29,GEOL
Introduction to Geology Laboratory 1,001,NS,8,1XXX,0,1,0,0,0,GEOL,1.50,1,TEACHING ASSISTANT,0,20,1,Geological Sciences,AS,Lower,"SKEETS, BREANNA ALISYA",4-6,1,0,5.63,0,0,0.4,0,P  - In Person,0.6,20,20,4 TA Cred,0,1030,4.88,0,20141,MLS - Main Lab,0,3.57,GEOL
Introduction to Geology Laboratory 1,002,NS,7,1XXX,0,1,0.06,0.05,0.06,GEOL,1.60,1,TEACHING ASSISTANT,0,19,1,Geological Sciences,AS,Lower,"JOHNSON, JOSHUA EVAN HORENSTEIN",4-6,1,0,5.43,0,0.06,0.44,0.06,P  - In Person,0.44,18,18,4 TA Cred,0,1030,4.71,0,20141,MLS - Main Lab,0,3.29,GEOL
Introduction to Geology Laboratory 1,003,NS,6,1XXX,0,1,0,0,0,GEOL,1.33,1,TEACHING ASSISTANT,0,22,1,Geological Sciences,AS,Lower,"JOHNSON, JOSHUA EVAN HORENSTEIN",0-3,1,0,5.67,0,0,0.27,0.05,P  - In Person,0.68,22,22,4 TA Cred,0,1030,5.5,0,20141,MLS - Main Lab,0,3.61,GEOL
Introduction to Geology Laboratory 1,004,NS,9,1XXX,0,1,0,0,0,GEOL,1.86,1,TEACHING ASSISTANT,0,10,1,Geological Sciences,AS,Lower,"FREDRICKS, JASON",4-6,1,0,5.78,0,0,0.5,0,P  - In Person,0.5,10,10,4 TA Cred,0,1030,5.22,0,20141,MLS - Main Lab,0,3.47,GEOL
Introduction to Geology Laboratory 1,005,NS,14,1XXX,0,1,0.25,0,0.2,GEOL,1.46,1,TEACHING ASSISTANT,0,20,1,Geological Sciences,AS,Lower,"SKEETS, BREANNA ALISYA",0-3,1,0,3.57,0,0.2,0.25,0.1,P  - In Person,0.45,20,20,4 TA Cred,0,1030,3.5,0,20141,MLS - Main Lab,0,2.86,GEOL
Introduction to Geology Laboratory 1,007,NS,16,1XXX,0,1,0,0.05,0,GEOL,1.75,1,TEACHING ASSISTANT,0,19,1,Geological Sciences,AS,Lower,"FREDRICKS, JASON",4-6,1,0,5.88,0,0,0.28,0.17,P  - In Person,0.56,18,18,4 TA Cred,0,1030,5.38,0,20141,MLS - Main Lab,0,3.44,GEOL
Introduction to Geology Laboratory 1,008,NS,19,1XXX,0,1,0,0,0,GEOL,1.53,1,TEACHING ASSISTANT,0,20,1,Geological Sciences,AS,Lower,"PENDLETON, SIMON LEWIS",4-6,1,0,5.53,0,0,0.25,0.1,P  - In Person,0.65,20,20,4 TA Cred,0,1030,4.79,0,20141,MLS - Main Lab,0,3.53,GEOL
Introduction to Geology Laboratory 1,009,NS,18,1XXX,0,1,0,0.05,0,GEOL,1.80,1,TEACHING ASSISTANT,0,20,1,Geological Sciences,AS,Lower,"CRUMP, SARAH E.",4-6,1,0,5.78,0,0,0.47,0.05,P  - In Person,0.47,19,19,4 TA Cred,0,1030,5.22,0,20141,MLS - Main Lab,0,3.44,GEOL
Introduction to Geology Laboratory 1,010,NS,12,1XXX,0,1,0,0,0,GEOL,1.83,1,TEACHING ASSISTANT,0,19,1,Geological Sciences,AS,Lower,"BLACK, SARAH ROSE",4-6,1,0,5.33,0,0,0.58,0,P  - In Person,0.42,19,19,4 TA Cred,0,1030,4.33,0,20141,MLS - Main Lab,0,3.48,GEOL
Introduction to Geology Laboratory 1,012,NS,14,1XXX,0,1,0,0.07,0,GEOL,1.77,1,RESEARCH ASSISTANT,0,15,1,Geological Sciences,AS,Lower,"O'ROURKE, COLIN THOMAS",4-6,1,0,5.71,0,0,0.43,0.07,P  - In Person,0.5,14,14,4 TA Cred,0,1030,5.36,0,20141,MLS - Main Lab,0,3.45,GEOL
Introduction to Geology Laboratory 1,013,NS,16,1XXX,0,1,0,0,0,GEOL,1.71,1,TEACHING ASSISTANT,0,17,1,Geological Sciences,AS,Lower,"PENDLETON, SIMON LEWIS",4-6,1,0,5.88,0,0,0.65,0.06,P  - In Person,0.29,17,17,4 TA Cred,0,1030,5.31,0,20141,MLS - Main Lab,0,3.2,GEOL
Introduction to Geology Laboratory 1,014,NS,19,1XXX,0,1,0.05,0.05,0,GEOL,2.12,1,TEACHING ASSISTANT,0,20,1,Geological Sciences,AS,Lower,"ORLANDINI, OMERO FELIPE",4-6,1,0,5.89,0,0,0.37,0.05,P  - In Person,0.58,19,19,4 TA Cred,0,1030,5.42,0,20141,MLS - Main Lab,0,3.45,GEOL
Introduction to Geology Laboratory 1,015,NS,15,1XXX,0,1,0.06,0,0.06,GEOL,1.62,1,TEACHING ASSISTANT,0,17,1,Geological Sciences,AS,Lower,"CRUMP, SARAH E.",4-6,1,0,5.87,0.06,0,0.47,0,P  - In Person,0.47,17,17,4 TA Cred,0,1030,5.53,0,20141,MLS - Main Lab,0,3.31,GEOL
Introduction to Geology Laboratory 1,016,NS,2,1XXX,0,1,0.08,0,0,GEOL,1.50,1,TEACHING ASSISTANT,0,12,1,Geological Sciences,AS,Lower,"BLACK, SARAH ROSE",4-6,1,0,6,0,0,0.17,0.42,P  - In Person,0.42,12,12,4 TA Cred,0,1030,6,0,20141,MLS - Main Lab,0,3.02,GEOL
Global Change---An Earth Science Perspective,430,NS,,1XXX,0,1,0,0,0,GEOL,,3,SENIOR INSTRUCTOR,0,11,1,Geological Sciences,AS,Lower,"BARLOW, LISA K",,,0,,0,0,0.73,0,P  - In Person,0.27,11,11,2 Other reg,0,1060,,0,20141,LEC - Lecture,0,3.27,GEOL
Introduction to Earth Materials,010,NS,24,2XXX,0,1,0.18,0.05,0.12,GEOL,2.44,4,ASST PROFESSOR,0,63,1,Geological Sciences,AS,Lower,"FLOWERS, REBECCA M",4-6,2,0,4.75,0.03,0.08,0.42,0.27,P  - In Person,0.2,60,60,1 TTT,0,2005,4.42,0,20141,LEC - Lecture,0,2.71,GEOL
The Search for LIfe in the Universe,001,NS,44,2XXX,0,2,0.23,0.05,0.17,GEOL,2.19,3,ASSOCIATE PROFESSOR,0,117,1,Geological Sciences,AS,Lower,"MOJZSIS, STEPHEN J",4-6,1,0,4.93,0.05,0.12,0.41,0.32,P  - In Person,0.11,111,111,1 TTT,0,2040,4.7,0,20141,LEC - Lecture,0,2.38,GEOL
Introduction to Field Geology,001,NS,20,2XXX,0,1,0,0,0,GEOL,5.82,2,RESEARCH ASSOCIATE,0,22,1,Geological Sciences,AS,Lower,"ALLAZ, JULIEN MARIUS",16+,2,0,5.37,0,0,0.5,0.18,P  - In Person,0.32,22,22,3 Supp,0,2700,5,0,20141,FLD - Field,0,3.12,GEOL
Petrology,100,NS,13,3XXX,0,1,0.07,0,0.02,GEOL,3.00,3,PROFESSOR,0,40,1,Geological Sciences,AS,Upper,"STERN, CHARLES R",7-9,1,0,5.54,0.02,0,0.4,0.13,P  - In Person,0.45,40,40,1 TTT,0,3020,5.15,0,20141,LEC - Lecture,0,3.23,GEOL
Global Change: The Recent Geological Record,001,NS,17,3XXX,0,1,0.05,0.02,0.02,GEOL,2.53,3,RESEARCH ASSOCIATE,0,43,1,Geological Sciences,AS,Upper,"CATES, NICOLE LISA",7-9,1,0,3.59,0.02,0,0.55,0.14,P  - In Person,0.29,42,42,3 Supp,0,3040,3.82,0,20141,LEC - Lecture,0,3.06,GEOL
GIS for Geologists,001,NS,15,3XXX,0,1,0,0.04,0,GEOL,3.26,2,LECTURER,0,24,1,Geological Sciences,AS,Upper,"FRITZ, DIANE ELIZABETH",7-9,2,0,5.59,0,0,0.52,0.09,P  - In Person,0.39,23,23,3 Supp,0,3050,5.45,0,20141,MLS - Main Lab,0,3.32,GEOL
Introduction to Oceanography,001,NS,75,3XXX,0,2,0.24,0.04,0.14,GEOL,2.15,3,ASSOCIATE PROFESSOR,0,168,1,Geological Sciences,AS,Upper,"MARCHITTO, THOMAS",4-6,1,0,4.97,0.02,0.12,0.43,0.3,P  - In Person,0.12,161,161,1 TTT,0,3070,4.74,0,20141,LEC - Lecture,0,2.51,GEOL
Introduction to Oceanography,430,NS,,3XXX,0,1,0.05,0,0,GEOL,,3,INSTRUCTOR,0,19,1,Geological Sciences,AS,Upper,"SOUDER, HEIDI L",,,0,,0,0,0.42,0.11,P  - In Person,0.47,19,19,2 Other reg,0,3070,,0,20141,LEC - Lecture,0,3.21,GEOL
Introduction to Geochemistry,001,NS,33,3XXX,0,1,0.13,0.06,0.07,GEOL,2.75,3,PROFESSOR,0,48,1,Geological Sciences,AS,Upper,"FARMER, G LANG",7-9,3,0,5.32,0,0.07,0.42,0.36,P  - In Person,0.16,45,45,1 TTT,0,3320,5.03,0,20141,LEC - Lecture,0,2.67,GEOL
Sedimentology and Stratigraphy,010,NS,10,3XXX,0,1,0.11,0.03,0.03,GEOL,3.56,4,PROFESSOR,0,39,1,Geological Sciences,AS,Upper,"BUDD, DAVID A",10-12,1,0,5.2,0,0.03,0.55,0.18,P  - In Person,0.24,38,38,1 TTT,0,3430,4.9,0,20141,LEC - Lecture,0,2.92,GEOL
Natural Catastrophes and Geologic Hazards,001,NS,56,3XXX,0,1,0.04,0.01,0.02,GEOL,1.84,3,PROFESSOR,0,147,1,Geological Sciences,AS,Upper,"STERN, CHARLES R",4-6,1,0,5.18,0.01,0.01,0.38,0.24,P  - In Person,0.36,145,145,1 TTT,0,3950,4.86,0,20141,LEC - Lecture,0,3.05,GEOL
Principles of Geophysics,001,NS,23,4XXX,0,1,0.06,0,0.02,GEOL,2.65,3,PROFESSOR,0,54,0.98,Geological Sciences,AS,Upper,"SHEEHAN, ANNE",7-9,2,0,4.71,0,0.02,0.38,0.13,P  - In Person,0.47,53,54,1 TTT,0,4130,4.57,0,20141,LEC - Lecture,0,3.19,GEOL
Principles of Geomorphology,010,NS,18,4XXX,0,2,0.11,0.1,0,GEOL,2.71,4,PROFESSOR,0,20,1,Geological Sciences,AS,Upper,"ANDERSON, ROBERT S",7-9,1,0,5.83,0,0,0.22,0.17,P  - In Person,0.61,18,18,1 TTT,0,4241,5.39,0,20141,LEC - Lecture,0,3.28,GEOL
Special Geological Topics,002,NS,4,4XXX,0,1,0,0,0,GEOL,1.75,3,PROFESSOR,0,12,1,Geological Sciences,AS,Upper,"TILTON, ERIC SMALL",4-6,2,0,5,0,0,0.58,0,P  - In Person,0.42,12,12,1 TTT,0,4700,5.5,0,20141,LEC - Lecture,0,3.37,GEOL
Field Methods in Active Tectonics,001,NS,16,4XXX,0,1,0,0,0,GEOL,2.79,2,ASSOCIATE PROFESSOR,0,17,1,Geological Sciences,AS,Upper,"MUELLER, KARL JULES",7-9,2,0,5.76,0,0,0,0.06,P  - In Person,0.94,17,17,1 TTT,0,4721,5.62,0,20141,FLD - Field,0,3.79,GEOL
Geological Topics Seminar,005,NS,5,5XXX,0,1,0,0,0,GEOL,2.90,3,PROFESSOR,0,10,1,Geological Sciences,AS,Masters,"TUCKER, GREGORY E",7-9,2,0,5.9,0,0,0.1,0,P  - In Person,0.9,10,10,1 TTT,0,5700,5,0,20141,SEM - Seminar,0,3.87,GEOL
Beginning German 1,001,AH,14,1XXX,0,1,0.13,0.16,0.13,GSLL,3.20,4,TEACHING ASSISTANT,0,19,0.94,German,AS,Lower,"MAIER, MICHAELA PETRA",7-9,1,0,5.5,0.07,0.07,0.4,0.27,P  - In Person,0.2,15,16,4 TA Cred,0,1010,4.69,0,20141,LEC - Lecture,0,2.64,GRMN
Beginning German 1,002,AH,18,1XXX,0,1,0.19,0.05,0.1,GSLL,2.61,4,TEACHING ASSISTANT,0,22,1,German,AS,Lower,"MCCORMICK, MELISSA EILEEN",7-9,1,0,4.67,0.05,0.05,0.33,0.43,P  - In Person,0.14,21,21,4 TA Cred,0,1010,4.61,0,20141,LEC - Lecture,0,2.49,GRMN
Beginning German 1,003,AH,17,1XXX,0,1,0.3,0.05,0.2,GSLL,2.76,4,TEACHING ASSISTANT,0,21,1,German,AS,Lower,"FRAZIER-RATH, EMILY JEAN",7-9,1,0,5.41,0.05,0.15,0.35,0.3,P  - In Person,0.15,20,20,4 TA Cred,0,1010,5.12,0,20141,LEC - Lecture,0,2.46,GRMN
Beginning German 1,005,AH,16,1XXX,0,1,0.42,0.1,0.21,GSLL,3.07,4,TEACHING ASSISTANT,0,21,1,German,AS,Lower,"BLOOM, ROBERT E",7-9,1,0,5.25,0,0.21,0.42,0.26,P  - In Person,0.11,19,19,4 TA Cred,0,1010,4.81,0,20141,LEC - Lecture,0,2.39,GRMN
Beginning German 2,002,AH,20,1XXX,0,1,0.05,0,0,GSLL,2.78,4,TEACHING ASSISTANT,0,21,1,German,AS,Lower,"STOVALL, ANNALISE MARIE",7-9,1,0,5.2,0,0,0.57,0.38,P  - In Person,0.05,21,21,4 TA Cred,0,1020,4.8,0,20141,LEC - Lecture,0,2.67,GRMN
Beginning German 2,003,AH,20,1XXX,0,1,0.13,0.08,0,GSLL,2.58,4,TEACHING ASSISTANT,0,25,1,German,AS,Lower,"CLAYTON, DILLON MILES",7-9,1,0,5.75,0,0,0.35,0.52,P  - In Person,0.13,23,23,4 TA Cred,0,1020,5.5,0,20141,LEC - Lecture,0,2.58,GRMN
Beginning German 2,004,AH,15,1XXX,0,1,0.11,0.1,0.06,GSLL,2.93,4,TEACHING ASSISTANT,0,20,1,German,AS,Lower,"CLAYTON, DILLON MILES",7-9,1,0,5.87,0,0.06,0.44,0.17,P  - In Person,0.33,18,18,4 TA Cred,0,1020,5.6,0,20141,LEC - Lecture,0,3.07,GRMN
Germany Today,001,AH,29,1XXX,0,1,0.18,0,0.15,GSLL,2.24,3,ASST PROFESSOR,0,34,1,German,AS,Lower,"HOECKER, ARNE",4-6,1,0,5.38,0.09,0.06,0.53,0.18,P  - In Person,0.15,34,34,1 TTT,0,1601,4.9,0,20141,LEC - Lecture,0,2.61,GRMN
Germany Today,250,AH,,1XXX,0,1,0,0,0,GSLL,,3,LECTURER,0,18,1,German,AS,Lower,"MAIER, EDWARD",,,0,,0,0,0.39,0,P  - In Person,0.61,18,18,3 Supp,0,1601,,0,20141,LEC - Lecture,0,3.64,GRMN
Intermediate German 1,002,AH,15,2XXX,0,1,0.17,0,0.11,GSLL,2.93,4,SENIOR INSTRUCTOR,0,18,1,German,AS,Lower,"SCHINDLER, PATRICIA",7-9,1,0,5.93,0.11,0,0.44,0.22,P  - In Person,0.22,18,18,2 Other reg,0,2010,5.6,0,20141,LEC - Lecture,0,2.6,GRMN
Intermediate German 1,003,AH,15,2XXX,0,1,0,0,0,GSLL,3.15,4,TEACHING ASSISTANT,0,15,1,German,AS,Lower,"BRUNS, KERSTIN MAREIKE",7-9,1,0,5.73,0,0,0.6,0.33,P  - In Person,0.07,15,15,4 TA Cred,0,2010,5,0,20141,LEC - Lecture,0,2.81,GRMN
Intermediate German 2,001,AH,16,2XXX,0,1,0.11,0.05,0.11,GSLL,2.87,4,SENIOR INSTRUCTOR,0,19,1,German,AS,Lower,"SCHINDLER, PATRICIA",7-9,1,0,5.38,0.11,0,0.56,0.06,P  - In Person,0.28,18,18,2 Other reg,0,2020,5.25,0,20141,LEC - Lecture,0,2.81,GRMN
Intermediate German 2,002,AH,9,2XXX,0,1,0.17,0.08,0.08,GSLL,2.50,4,TEACHING ASSISTANT,0,13,1,German,AS,Lower,"BURR, ERIN ASHLEY",7-9,1,0,5,0.08,0,0,0.5,P  - In Person,0.42,12,12,4 TA Cred,0,2020,4.55,0,20141,LEC - Lecture,0,2.67,GRMN
"Inside Nazi Germany: Politics, Culture, and Everyday Life in the Third Reich",001,AH,30,2XXX,0,1,0.06,0.06,0.03,GSLL,2.55,3,GRAD PART-TIME INSTRUCTOR,0,35,1,German,AS,Lower,"ETHERTON, ROSS W",7-9,1,0,5.33,0.03,0,0.3,0.21,P  - In Person,0.45,33,33,4 TA Cred,0,2301,4.73,0,20141,LEC - Lecture,0,3.09,GRMN
20th-Century German Short Story,250,AH,,2XXX,0,1,0,0,0,GSLL,,3,LECTURER,0,12,1,German,AS,Lower,"MAIER, EDWARD",,,0,,0,0,0.67,0,P  - In Person,0.33,12,12,3 Supp,0,2501,,0,20141,LEC - Lecture,0,3.31,GRMN
Representing the Holocaust,010,AH,52,2XXX,0,2,0.08,0.04,0.04,GSLL,2.49,3,ASST PROFESSOR,0,80,1,German,AS,Lower,"PICKFORD, HENRY W",4-6,1,0,4.71,0.01,0.03,0.49,0.25,P  - In Person,0.22,77,77,1 TTT,0,2502,4.44,0,20141,LEC - Lecture,0,2.88,GRMN
Fairy Tales of Germany,010,AH,76,2XXX,0,1,0.11,0.03,0.08,GSLL,2.19,3,ASSOCIATE PROFESSOR,0,91,1,German,AS,Lower,"SCHMIESING, ANN C",4-6,1,0,5.68,0.06,0.02,0.38,0.25,P  - In Person,0.3,88,88,1 TTT,0,2503,5.35,0,20141,LEC - Lecture,0,2.8,GRMN
Advanced German 1,001,AH,8,3XXX,0,1,0,0.09,0,GSLL,3.00,3,LECTURER,0,11,1,German,AS,Upper,"LANDFESTER, PETRA",7-9,1,0,5.88,0,0,0.3,0.1,P  - In Person,0.6,10,10,3 Supp,0,3010,5.75,0,20141,LEC - Lecture,0,3.38,GRMN
Advanced German 2,001,AH,16,3XXX,0,1,0,0,0,GSLL,2.57,3,SENIOR INSTRUCTOR,0,19,1,German,AS,Upper,"HINTZ, SASKIA BARBARA",7-9,1,0,5.69,0,0,0.47,0.11,P  - In Person,0.42,19,19,2 Other reg,0,3020,5.44,0,20141,LEC - Lecture,0,3.27,GRMN
Business German,001,AH,11,3XXX,0,1,0,0.08,0,GSLL,2.11,3,LECTURER,0,12,1,German,AS,Upper,"LANDFESTER, PETRA",4-6,1,0,5.91,0,0,0.09,0,P  - In Person,0.91,11,11,3 Supp,0,3030,5.5,0,20141,LEC - Lecture,0,3.72,GRMN
Issues in German Philosophy and Literature,001,AH,12,3XXX,0,1,0,0,0,GSLL,1.83,3,PROFESSOR,0,14,1,German,AS,Upper,"MULLER-SIEVERS, HELMUT HEINZ",4-6,1,0,4.92,0,0,0.5,0,P  - In Person,0.5,14,14,1 TTT,0,3130,4.67,0,20141,SEM - Seminar,0,3.39,GRMN
German-Jewish Writers: From the Enlightenment to the Present,001,AH,12,3XXX,0,2,0,0.06,0,GSLL,2.27,3,ASSOCIATE PROFESSOR,0,16,1,German,AS,Upper,"STIMILLI, DAVIDE",4-6,1,0,4.67,0,0,0.33,0,P  - In Person,0.67,15,15,1 TTT,0,3501,4.42,0,20141,LEC - Lecture,0,3.61,GRMN
Dada and Surrealist Literature,001,AH,23,3XXX,0,2,0.1,0.06,0.07,GSLL,2.47,3,ASSOCIATE PROFESSOR,0,31,1,German,AS,Upper,"GREANEY, PATRICK F.",4-6,1,0,5.22,0.03,0.03,0.31,0.28,P  - In Person,0.34,29,29,1 TTT,0,3702,4.96,0,20141,SEM - Seminar,0,2.87,GRMN
